λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4711.643	Tm	I	80	47	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.(3F3).6s2.6p3/2	(3,3/2)°9/2	40208.499
4724.26	Tm	I	360	214	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3F4).5d3/2.6s2	(4,3/2)5/2	21161.401
4725.548	Tm	I	105	63	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f12.5d.6s.6p	°9/2	34457.853
4733.335	Tm	I	795	481	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3F4).5d3/2.6s2	(4,3/2)7/2	21120.836
4750.75	Tm	II	510	319						
4754.589	Tm	I	135	86	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°9/2	34457.853
4759.905	Tm	I	720	449	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.(3H6).5d.6s.6p.(4F°7/2)	°15/2	36273.94
4766.965	Tm	I	10	7	4f12.(3F4).5d3/2.6s2	(4,3/2)5/2	21161.401	4f12.5d.6s.6p	°7/2	34365.624
4771.34	Tm	I	9	6	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.5d.6s.6p	°13/2	33812.149
4789.92	Tm	II	675	440						
4795.343	Tm	I	85	57	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f12.5d.6s.6p	°7/2	34365.624
4808.679	Tm	I	930	612	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°9/2	34457.853
4813.496	Tm	I	810	529	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)9/2	19748.543	4f12.5d.6s.6p	°9/2	34457.853
4826.99	Tm	II	345	233						
4828.966	Tm	I	300	201	4f12.(3H6).5d5/2.6s2	(6,5/2)17/2	16456.913	4f12.5d.6s.6p	°15/2	37159.51
4831.2	Tm	II	1000	676						
4835.754	Tm	I	255	176	4f12.(3H6).5d3/2.6s2	(6,3/2)9/2	13119.61	4f12.(3H6).5d.6s.6p.(4F°5/2)	(6,5/2)°11/2	33793.154
4844.591	Tm	I	210	145	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°13/2	33812.149
4846.887	Tm	I	255	172	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f13.(2F°7/2).6s.6d.(3D)	3[9/2]°11/2	39479.873
